TransactionID,PassengerName,FlightNumber,DepartureAirport,ArrivalAirport,DepartureDate,ArrivalDate,TicketPrice,BookingDate,Status,LastVisited
12135,Bob Brown,UA321,ORD,LHR,2024-05-20 14:00:00,2024-05-21 14:00:00,185.51,2023-05-21 14:00:00,Success,2023-01-09 10:14:00
12136,John Doe,AA123,ATL,CDG,2024-05-20 15:00:00,2024-05-21 15:00:00,955.22,2023-05-21 15:00:00,Success,2023-01-09 10:15:00
12137,Bob Brown,UA321,JFK,HND,2024-05-20 16:00:00,2024-05-21 16:00:00,840.17,2023-05-21 16:00:00,Success,2023-01-09 10:16:00
12138,Jane Smith,BA456,JFK,LHR,2024-05-20 17:00:00,2024-05-21 17:00:00,789.27,2023-05-21 17:00:00,Pending,2023-01-09 10:17:00
12139,Jane Smith,DL789,JFK,DXB,2024-05-20 18:00:00,2024-05-21 18:00:00,546.73,2023-05-21 18:00:00,Pending,2023-01-09 10:18:00
12140,Bob Brown,DL789,JFK,CDG,2024-05-20 19:00:00,2024-05-21 19:00:00,705.29,2023-05-21 19:00:00,Paid,2023-01-09 10:19:00
12141,John Doe,AA123,ORD,DXB,2024-05-20 20:00:00,2024-05-21 20:00:00,214.6,2023-05-21 20:00:00,Pending,2023-01-09 10:20:00
12142,Alice Johnson,UA321,ORD,CDG,2024-05-20 21:00:00,2024-05-21 21:00:00,658.81,2023-05-21 21:00:00,Pending,2023-01-09 10:21:00
12143,Alice Johnson,AA123,ATL,HND,2024-05-20 22:00:00,2024-05-21 22:00:00,829.7,2023-05-21 22:00:00,Success,2023-01-09 10:22:00
12144,Bob Brown,BA456,ORD,HND,2024-05-20 23:00:00,2024-05-21 23:00:00,155.92,2023-05-21 23:00:00,Success,2023-01-09 10:23:00
12145,Jane Smith,UA321,ATL,DXB,2024-05-21 00:00:00,2024-05-22 00:00:00,366.54,2023-05-22 00:00:00,Pending,2023-01-09 10:24:00
12146,John Doe,BA456,JFK,HND,2024-05-21 01:00:00,2024-05-22 01:00:00,199.25,2023-05-22 01:00:00,Paid,2023-01-09 10:25:00
12147,John Doe,AA123,ATL,LHR,2024-05-21 02:00:00,2024-05-22 02:00:00,334.2,2023-05-22 02:00:00,Paid,2023-01-09 10:26:00
12148,Jane Smith,DL789,ATL,CDG,2024-05-21 03:00:00,2024-05-22 03:00:00,795.27,2023-05-22 03:00:00,Paid,2023-01-09 10:27:00
12149,Alice Johnson,BA456,ORD,CDG,2024-05-21 04:00:00,2024-05-22 04:00:00,398.84,2023-05-22 04:00:00,Paid,2023-01-09 10:28:00
12150,John Doe,UA321,JFK,CDG,2024-05-21 05:00:00,2024-05-22 05:00:00,720.72,2023-05-22 05:00:00,Success,2023-01-09 10:29:00
12151,Bob Brown,AA123,LAX,HND,2024-05-21 06:00:00,2024-05-22 06:00:00,795.97,2023-05-22 06:00:00,Success,2023-01-09 10:30:00
12152,Alice Johnson,AA123,ORD,HND,2024-05-21 07:00:00,2024-05-22 07:00:00,834.97,2023-05-22 07:00:00,Paid,2023-01-09 10:31:00
12153,Bob Brown,AA123,ORD,LHR,2024-05-21 08:00:00,2024-05-22 08:00:00,886.04,2023-05-22 08:00:00,Paid,2023-01-09 10:32:00
12154,Alice Johnson,DL789,LAX,HND,2024-05-21 09:00:00,2024-05-22 09:00:00,637.87,2023-05-22 09:00:00,Pending,2023-01-09 10:33:00
12155,Jane Smith,AA123,JFK,CDG,2024-05-21 10:00:00,2024-05-22 10:00:00,352.58,2023-05-22 10:00:00,Success,2023-01-09 10:34:00
12156,Bob Brown,AA123,LAX,LHR,2024-05-21 11:00:00,2024-05-22 11:00:00,235.5,2023-05-22 11:00:00,Pending,2023-01-09 10:35:00
12157,Bob Brown,DL789,ATL,LHR,2024-05-21 12:00:00,2024-05-22 12:00:00,553.34,2023-05-22 12:00:00,Paid,2023-01-09 10:36:00
12158,Jane Smith,AA123,LAX,CDG,2024-05-21 13:00:00,2024-05-22 13:00:00,193.2,2023-05-22 13:00:00,Paid,2023-01-09 10:37:00
12159,Bob Brown,AA123,JFK,DXB,2024-05-21 14:00:00,2024-05-22 14:00:00,919.65,2023-05-22 14:00:00,Pending,2023-01-09 10:38:00
12160,Alice Johnson,BA456,JFK,HND,2024-05-21 15:00:00,2024-05-22 15:00:00,498.23,2023-05-22 15:00:00,Pending,2023-01-09 10:39:00
12161,John Doe,AA123,LAX,HND,2024-05-21 16:00:00,2024-05-22 16:00:00,885.69,2023-05-22 16:00:00,Pending,2023-01-09 10:40:00
12162,John Doe,DL789,ORD,CDG,2024-05-21 17:00:00,2024-05-22 17:00:00,738.34,2023-05-22 17:00:00,Paid,2023-01-09 10:41:00
12163,Jane Smith,BA456,LAX,DXB,2024-05-21 18:00:00,2024-05-22 18:00:00,871.5,2023-05-22 18:00:00,Success,2023-01-09 10:42:00
12164,Alice Johnson,AA123,ATL,HND,2024-05-21 19:00:00,2024-05-22 19:00:00,895.56,2023-05-22 19:00:00,Paid,2023-01-09 10:43:00
12165,Bob Brown,DL789,LAX,DXB,2024-05-21 20:00:00,2024-05-22 20:00:00,147.96,2023-05-22 20:00:00,Pending,2023-01-09 10:44:00
12166,Bob Brown,UA321,LAX,CDG,2024-05-21 21:00:00,2024-05-22 21:00:00,752.73,2023-05-22 21:00:00,Paid,2023-01-09 10:45:00
12167,John Doe,AA123,LAX,CDG,2024-05-21 22:00:00,2024-05-22 22:00:00,303.89,2023-05-22 22:00:00,Pending,2023-01-09 10:46:00
12168,Bob Brown,UA321,ATL,DXB,2024-05-21 23:00:00,2024-05-22 23:00:00,990.37,2023-05-22 23:00:00,Paid,2023-01-09 10:47:00
12169,John Doe,BA456,LAX,CDG,2024-05-22 00:00:00,2024-05-23 00:00:00,800.56,2023-05-23 00:00:00,Success,2023-01-09 10:48:00
12170,Jane Smith,DL789,ORD,CDG,2024-05-22 01:00:00,2024-05-23 01:00:00,103.39,2023-05-23 01:00:00,Success,2023-01-09 10:49:00
12171,Bob Brown,BA456,ATL,LHR,2024-05-22 02:00:00,2024-05-23 02:00:00,934.67,2023-05-23 02:00:00,Pending,2023-01-09 10:50:00
12172,Alice Johnson,UA321,ORD,DXB,2024-05-22 03:00:00,2024-05-23 03:00:00,363.08,2023-05-23 03:00:00,Success,2023-01-09 10:51:00
12173,Bob Brown,UA321,ATL,HND,2024-05-22 04:00:00,2024-05-23 04:00:00,474.99,2023-05-23 04:00:00,Paid,2023-01-09 10:52:00
12174,John Doe,UA321,JFK,HND,2024-05-22 05:00:00,2024-05-23 05:00:00,651.06,2023-05-23 05:00:00,Pending,2023-01-09 10:53:00
12175,Jane Smith,DL789,JFK,LHR,2024-05-22 06:00:00,2024-05-23 06:00:00,924.68,2023-05-23 06:00:00,Success,2023-01-09 10:54:00
12176,John Doe,UA321,ATL,CDG,2024-05-22 07:00:00,2024-05-23 07:00:00,934.59,2023-05-23 07:00:00,Pending,2023-01-09 10:55:00
12177,Bob Brown,UA321,ATL,CDG,2024-05-22 08:00:00,2024-05-23 08:00:00,607.12,2023-05-23 08:00:00,Pending,2023-01-09 10:56:00
12178,John Doe,DL789,ATL,LHR,2024-05-22 09:00:00,2024-05-23 09:00:00,385.05,2023-05-23 09:00:00,Paid,2023-01-09 10:57:00
12179,John Doe,UA321,JFK,LHR,2024-05-22 10:00:00,2024-05-23 10:00:00,351.27,2023-05-23 10:00:00,Paid,2023-01-09 10:58:00
12180,Jane Smith,AA123,ATL,CDG,2024-05-22 11:00:00,2024-05-23 11:00:00,427.96,2023-05-23 11:00:00,Pending,2023-01-09 10:59:00
12181,Alice Johnson,UA321,JFK,DXB,2024-05-22 12:00:00,2024-05-23 12:00:00,262.46,2023-05-23 12:00:00,Pending,2023-01-09 11:00:00
12182,Bob Brown,DL789,JFK,LHR,2024-05-22 13:00:00,2024-05-23 13:00:00,702.85,2023-05-23 13:00:00,Pending,2023-01-09 11:01:00
12183,Jane Smith,UA321,ATL,DXB,2024-05-22 14:00:00,2024-05-23 14:00:00,575.02,2023-05-23 14:00:00,Pending,2023-01-09 11:02:00
12184,Alice Johnson,DL789,ATL,HND,2024-05-22 15:00:00,2024-05-23 15:00:00,796.12,2023-05-23 15:00:00,Success,2023-01-09 11:03:00
12185,John Doe,UA321,ATL,CDG,2024-05-22 16:00:00,2024-05-23 16:00:00,184.7,2023-05-23 16:00:00,Paid,2023-01-09 11:04:00
12186,Alice Johnson,AA123,JFK,DXB,2024-05-22 17:00:00,2024-05-23 17:00:00,459.92,2023-05-23 17:00:00,Paid,2023-01-09 11:05:00
12187,John Doe,DL789,LAX,DXB,2024-05-22 18:00:00,2024-05-23 18:00:00,315.88,2023-05-23 18:00:00,Pending,2023-01-09 11:06:00
12188,John Doe,DL789,ATL,CDG,2024-05-22 19:00:00,2024-05-23 19:00:00,581.67,2023-05-23 19:00:00,Success,2023-01-09 11:07:00
12189,Jane Smith,DL789,LAX,CDG,2024-05-22 20:00:00,2024-05-23 20:00:00,521.42,2023-05-23 20:00:00,Pending,2023-01-09 11:08:00
12190,John Doe,DL789,LAX,HND,2024-05-22 21:00:00,2024-05-23 21:00:00,504.61,2023-05-23 21:00:00,Paid,2023-01-09 11:09:00
12191,Jane Smith,UA321,LAX,CDG,2024-05-22 22:00:00,2024-05-23 22:00:00,384.09,2023-05-23 22:00:00,Success,2023-01-09 11:10:00
12192,Alice Johnson,UA321,ORD,DXB,2024-05-22 23:00:00,2024-05-23 23:00:00,754.16,2023-05-23 23:00:00,Success,2023-01-09 11:11:00
12193,Alice Johnson,AA123,LAX,LHR,2024-05-23 00:00:00,2024-05-24 00:00:00,533.41,2023-05-24 00:00:00,Pending,2023-01-09 11:12:00
12194,John Doe,AA123,LAX,CDG,2024-05-23 01:00:00,2024-05-24 01:00:00,282.02,2023-05-24 01:00:00,Paid,2023-01-09 11:13:00
12195,Jane Smith,UA321,JFK,CDG,2024-05-23 02:00:00,2024-05-24 02:00:00,592.7,2023-05-24 02:00:00,Success,2023-01-09 11:14:00
12196,John Doe,BA456,ORD,LHR,2024-05-23 03:00:00,2024-05-24 03:00:00,637.0,2023-05-24 03:00:00,Success,2023-01-09 11:15:00
12197,Jane Smith,DL789,JFK,CDG,2024-05-23 04:00:00,2024-05-24 04:00:00,119.24,2023-05-24 04:00:00,Paid,2023-01-09 11:16:00
12198,Jane Smith,UA321,JFK,CDG,2024-05-23 05:00:00,2024-05-24 05:00:00,283.4,2023-05-24 05:00:00,Success,2023-01-09 11:17:00
12199,Jane Smith,AA123,LAX,LHR,2024-05-23 06:00:00,2024-05-24 06:00:00,318.16,2023-05-24 06:00:00,Success,2023-01-09 11:18:00
12200,Alice Johnson,DL789,JFK,DXB,2024-05-23 07:00:00,2024-05-24 07:00:00,323.27,2023-05-24 07:00:00,Pending,2023-01-09 11:19:00
12201,Jane Smith,AA123,ATL,HND,2024-05-23 08:00:00,2024-05-24 08:00:00,314.96,2023-05-24 08:00:00,Success,2023-01-09 11:20:00
12202,Alice Johnson,BA456,LAX,HND,2024-05-23 09:00:00,2024-05-24 09:00:00,344.48,2023-05-24 09:00:00,Success,2023-01-09 11:21:00
12203,Jane Smith,DL789,ATL,HND,2024-05-23 10:00:00,2024-05-24 10:00:00,336.45,2023-05-24 10:00:00,Paid,2023-01-09 11:22:00
12204,Alice Johnson,BA456,LAX,DXB,2024-05-23 11:00:00,2024-05-24 11:00:00,895.66,2023-05-24 11:00:00,Paid,2023-01-09 11:23:00
12205,Bob Brown,BA456,LAX,HND,2024-05-23 12:00:00,2024-05-24 12:00:00,387.68,2023-05-24 12:00:00,Paid,2023-01-09 11:24:00
12206,Alice Johnson,BA456,LAX,DXB,2024-05-23 13:00:00,2024-05-24 13:00:00,414.79,2023-05-24 13:00:00,Success,2023-01-09 11:25:00
12207,Alice Johnson,UA321,ORD,CDG,2024-05-23 14:00:00,2024-05-24 14:00:00,339.56,2023-05-24 14:00:00,Success,2023-01-09 11:26:00
12208,John Doe,AA123,LAX,HND,2024-05-23 15:00:00,2024-05-24 15:00:00,970.82,2023-05-24 15:00:00,Pending,2023-01-09 11:27:00
12209,Jane Smith,DL789,ATL,LHR,2024-05-23 16:00:00,2024-05-24 16:00:00,581.94,2023-05-24 16:00:00,Paid,2023-01-09 11:28:00
12210,Bob Brown,UA321,LAX,DXB,2024-05-23 17:00:00,2024-05-24 17:00:00,649.49,2023-05-24 17:00:00,Pending,2023-01-09 11:29:00
12211,John Doe,AA123,LAX,HND,2024-05-23 18:00:00,2024-05-24 18:00:00,761.94,2023-05-24 18:00:00,Paid,2023-01-09 11:30:00
12212,Jane Smith,UA321,JFK,LHR,2024-05-23 19:00:00,2024-05-24 19:00:00,400.34,2023-05-24 19:00:00,Paid,2023-01-09 11:31:00
12213,Bob Brown,AA123,LAX,HND,2024-05-23 20:00:00,2024-05-24 20:00:00,971.9,2023-05-24 20:00:00,Pending,2023-01-09 11:32:00
12214,Bob Brown,DL789,LAX,DXB,2024-05-23 21:00:00,2024-05-24 21:00:00,237.09,2023-05-24 21:00:00,Paid,2023-01-09 11:33:00
12215,Bob Brown,DL789,LAX,DXB,2024-05-23 22:00:00,2024-05-24 22:00:00,512.03,2023-05-24 22:00:00,Paid,2023-01-09 11:34:00
12216,Jane Smith,DL789,LAX,CDG,2024-05-23 23:00:00,2024-05-24 23:00:00,230.9,2023-05-24 23:00:00,Paid,2023-01-09 11:35:00
12217,Bob Brown,DL789,LAX,DXB,2024-05-24 00:00:00,2024-05-25 00:00:00,811.34,2023-05-25 00:00:00,Success,2023-01-09 11:36:00
12218,Bob Brown,AA123,LAX,HND,2024-05-24 01:00:00,2024-05-25 01:00:00,196.59,2023-05-25 01:00:00,Paid,2023-01-09 11:37:00
12219,John Doe,UA321,ORD,DXB,2024-05-24 02:00:00,2024-05-25 02:00:00,598.51,2023-05-25 02:00:00,Success,2023-01-09 11:38:00
12220,Alice Johnson,DL789,ATL,LHR,2024-05-24 03:00:00,2024-05-25 03:00:00,194.33,2023-05-25 03:00:00,Paid,2023-01-09 11:39:00
12221,Jane Smith,DL789,ORD,CDG,2024-05-24 04:00:00,2024-05-25 04:00:00,507.4,2023-05-25 04:00:00,Paid,2023-01-09 11:40:00
12222,Alice Johnson,DL789,ATL,CDG,2024-05-24 05:00:00,2024-05-25 05:00:00,352.28,2023-05-25 05:00:00,Success,2023-01-09 11:41:00
12223,John Doe,BA456,ORD,DXB,2024-05-24 06:00:00,2024-05-25 06:00:00,912.97,2023-05-25 06:00:00,Pending,2023-01-09 11:42:00
12224,Alice Johnson,DL789,LAX,HND,2024-05-24 07:00:00,2024-05-25 07:00:00,147.79,2023-05-25 07:00:00,Success,2023-01-09 11:43:00
12225,Bob Brown,DL789,ORD,CDG,2024-05-24 08:00:00,2024-05-25 08:00:00,684.94,2023-05-25 08:00:00,Success,2023-01-09 11:44:00
12226,Bob Brown,AA123,ATL,HND,2024-05-24 09:00:00,2024-05-25 09:00:00,725.73,2023-05-25 09:00:00,Success,2023-01-09 11:45:00
12227,Jane Smith,BA456,JFK,HND,2024-05-24 10:00:00,2024-05-25 10:00:00,900.08,2023-05-25 10:00:00,Success,2023-01-09 11:46:00
12228,Jane Smith,AA123,JFK,LHR,2024-05-24 11:00:00,2024-05-25 11:00:00,889.96,2023-05-25 11:00:00,Pending,2023-01-09 11:47:00
12229,Jane Smith,UA321,LAX,CDG,2024-05-24 12:00:00,2024-05-25 12:00:00,979.35,2023-05-25 12:00:00,Success,2023-01-09 11:48:00
12230,John Doe,BA456,LAX,DXB,2024-05-24 13:00:00,2024-05-25 13:00:00,328.52,2023-05-25 13:00:00,Pending,2023-01-09 11:49:00
12231,Jane Smith,AA123,ATL,HND,2024-05-24 14:00:00,2024-05-25 14:00:00,347.34,2023-05-25 14:00:00,Paid,2023-01-09 11:50:00
12232,John Doe,AA123,JFK,CDG,2024-05-24 15:00:00,2024-05-25 15:00:00,457.56,2023-05-25 15:00:00,Success,2023-01-09 11:51:00
12233,Bob Brown,UA321,LAX,CDG,2024-05-24 16:00:00,2024-05-25 16:00:00,583.82,2023-05-25 16:00:00,Paid,2023-01-09 11:52:00
12234,Alice Johnson,UA321,ORD,HND,2024-05-24 17:00:00,2024-05-25 17:00:00,430.43,2023-05-25 17:00:00,Paid,2023-01-09 11:53:00
12235,Bob Brown,DL789,ORD,DXB,2024-05-24 18:00:00,2024-05-25 18:00:00,766.27,2023-05-25 18:00:00,Pending,2023-01-09 11:54:00
12236,Bob Brown,DL789,JFK,CDG,2024-05-24 19:00:00,2024-05-25 19:00:00,107.69,2023-05-25 19:00:00,Paid,2023-01-09 11:55:00
12237,Bob Brown,BA456,ATL,CDG,2024-05-24 20:00:00,2024-05-25 20:00:00,115.89,2023-05-25 20:00:00,Success,2023-01-09 11:56:00
12238,Jane Smith,BA456,LAX,DXB,2024-05-24 21:00:00,2024-05-25 21:00:00,744.45,2023-05-25 21:00:00,Pending,2023-01-09 11:57:00
12239,Jane Smith,UA321,LAX,HND,2024-05-24 22:00:00,2024-05-25 22:00:00,894.81,2023-05-25 22:00:00,Success,2023-01-09 11:58:00
12240,Jane Smith,BA456,LAX,HND,2024-05-24 23:00:00,2024-05-25 23:00:00,798.89,2023-05-25 23:00:00,Paid,2023-01-09 11:59:00
12241,Alice Johnson,DL789,JFK,HND,2024-05-25 00:00:00,2024-05-26 00:00:00,205.38,2023-05-26 00:00:00,Paid,2023-01-09 12:00:00
12242,Jane Smith,UA321,ORD,HND,2024-05-25 01:00:00,2024-05-26 01:00:00,941.48,2023-05-26 01:00:00,Success,2023-01-09 12:01:00
12243,John Doe,AA123,ATL,DXB,2024-05-25 02:00:00,2024-05-26 02:00:00,569.72,2023-05-26 02:00:00,Paid,2023-01-09 12:02:00
12244,Bob Brown,UA321,JFK,LHR,2024-05-25 03:00:00,2024-05-26 03:00:00,768.07,2023-05-26 03:00:00,Success,2023-01-09 12:03:00
12245,Alice Johnson,BA456,JFK,DXB,2024-05-25 04:00:00,2024-05-26 04:00:00,280.94,2023-05-26 04:00:00,Paid,2023-01-09 12:04:00
12246,Alice Johnson,DL789,LAX,DXB,2024-05-25 05:00:00,2024-05-26 05:00:00,593.92,2023-05-26 05:00:00,Success,2023-01-09 12:05:00
12247,Alice Johnson,DL789,ORD,HND,2024-05-25 06:00:00,2024-05-26 06:00:00,397.05,2023-05-26 06:00:00,Paid,2023-01-09 12:06:00
12248,Alice Johnson,AA123,ATL,CDG,2024-05-25 07:00:00,2024-05-26 07:00:00,977.28,2023-05-26 07:00:00,Pending,2023-01-09 12:07:00
12249,Alice Johnson,AA123,ATL,DXB,2024-05-25 08:00:00,2024-05-26 08:00:00,526.78,2023-05-26 08:00:00,Pending,2023-01-09 12:08:00
12250,John Doe,UA321,LAX,HND,2024-05-25 09:00:00,2024-05-26 09:00:00,780.02,2023-05-26 09:00:00,Paid,2023-01-09 12:09:00
12251,Bob Brown,DL789,ATL,CDG,2024-05-25 10:00:00,2024-05-26 10:00:00,642.91,2023-05-26 10:00:00,Success,2023-01-09 12:10:00
12252,Alice Johnson,AA123,ORD,DXB,2024-05-25 11:00:00,2024-05-26 11:00:00,184.87,2023-05-26 11:00:00,Success,2023-01-09 12:11:00
12253,Bob Brown,AA123,LAX,LHR,2024-05-25 12:00:00,2024-05-26 12:00:00,588.63,2023-05-26 12:00:00,Success,2023-01-09 12:12:00
12254,Jane Smith,UA321,LAX,LHR,2024-05-25 13:00:00,2024-05-26 13:00:00,586.19,2023-05-26 13:00:00,Success,2023-01-09 12:13:00
12255,Alice Johnson,UA321,ORD,HND,2024-05-25 14:00:00,2024-05-26 14:00:00,744.14,2023-05-26 14:00:00,Paid,2023-01-09 12:14:00
12256,Alice Johnson,DL789,ATL,CDG,2024-05-25 15:00:00,2024-05-26 15:00:00,389.72,2023-05-26 15:00:00,Paid,2023-01-09 12:15:00
12257,Bob Brown,BA456,ORD,CDG,2024-05-25 16:00:00,2024-05-26 16:00:00,874.59,2023-05-26 16:00:00,Pending,2023-01-09 12:16:00
12258,Alice Johnson,BA456,ATL,HND,2024-05-25 17:00:00,2024-05-26 17:00:00,660.34,2023-05-26 17:00:00,Paid,2023-01-09 12:17:00
12259,Alice Johnson,DL789,ATL,HND,2024-05-25 18:00:00,2024-05-26 18:00:00,135.41,2023-05-26 18:00:00,Pending,2023-01-09 12:18:00
12260,Alice Johnson,BA456,ATL,CDG,2024-05-25 19:00:00,2024-05-26 19:00:00,736.15,2023-05-26 19:00:00,Paid,2023-01-09 12:19:00
12261,John Doe,DL789,ORD,LHR,2024-05-25 20:00:00,2024-05-26 20:00:00,916.27,2023-05-26 20:00:00,Paid,2023-01-09 12:20:00
12262,John Doe,DL789,ORD,LHR,2024-05-25 21:00:00,2024-05-26 21:00:00,714.83,2023-05-26 21:00:00,Paid,2023-01-09 12:21:00
12263,Alice Johnson,AA123,JFK,DXB,2024-05-25 22:00:00,2024-05-26 22:00:00,442.0,2023-05-26 22:00:00,Pending,2023-01-09 12:22:00
12264,John Doe,BA456,ORD,DXB,2024-05-25 23:00:00,2024-05-26 23:00:00,631.58,2023-05-26 23:00:00,Pending,2023-01-09 12:23:00
12265,Jane Smith,DL789,LAX,CDG,2024-05-26 00:00:00,2024-05-27 00:00:00,254.26,2023-05-27 00:00:00,Paid,2023-01-09 12:24:00
12266,Alice Johnson,BA456,LAX,LHR,2024-05-26 01:00:00,2024-05-27 01:00:00,641.13,2023-05-27 01:00:00,Paid,2023-01-09 12:25:00
12267,Jane Smith,BA456,LAX,DXB,2024-05-26 02:00:00,2024-05-27 02:00:00,550.89,2023-05-27 02:00:00,Success,2023-01-09 12:26:00
12268,Bob Brown,UA321,LAX,LHR,2024-05-26 03:00:00,2024-05-27 03:00:00,123.54,2023-05-27 03:00:00,Pending,2023-01-09 12:27:00
12269,Jane Smith,BA456,JFK,LHR,2024-05-26 04:00:00,2024-05-27 04:00:00,389.7,2023-05-27 04:00:00,Pending,2023-01-09 12:28:00
12270,Bob Brown,DL789,ORD,CDG,2024-05-26 05:00:00,2024-05-27 05:00:00,272.12,2023-05-27 05:00:00,Paid,2023-01-09 12:29:00
12271,Alice Johnson,AA123,ORD,LHR,2024-05-26 06:00:00,2024-05-27 06:00:00,451.59,2023-05-27 06:00:00,Pending,2023-01-09 12:30:00
12272,Bob Brown,BA456,ATL,CDG,2024-05-26 07:00:00,2024-05-27 07:00:00,317.65,2023-05-27 07:00:00,Paid,2023-01-09 12:31:00
12273,Bob Brown,DL789,ORD,DXB,2024-05-26 08:00:00,2024-05-27 08:00:00,850.82,2023-05-27 08:00:00,Success,2023-01-09 12:32:00
12274,Jane Smith,UA321,ATL,HND,2024-05-26 09:00:00,2024-05-27 09:00:00,727.92,2023-05-27 09:00:00,Paid,2023-01-09 12:33:00
12275,Jane Smith,BA456,ATL,LHR,2024-05-26 10:00:00,2024-05-27 10:00:00,766.1,2023-05-27 10:00:00,Paid,2023-01-09 12:34:00
12276,Jane Smith,AA123,LAX,HND,2024-05-26 11:00:00,2024-05-27 11:00:00,424.78,2023-05-27 11:00:00,Success,2023-01-09 12:35:00
12277,Alice Johnson,BA456,JFK,HND,2024-05-26 12:00:00,2024-05-27 12:00:00,103.1,2023-05-27 12:00:00,Paid,2023-01-09 12:36:00
12278,Alice Johnson,DL789,JFK,CDG,2024-05-26 13:00:00,2024-05-27 13:00:00,297.24,2023-05-27 13:00:00,Pending,2023-01-09 12:37:00
12279,Jane Smith,BA456,ORD,LHR,2024-05-26 14:00:00,2024-05-27 14:00:00,779.77,2023-05-27 14:00:00,Paid,2023-01-09 12:38:00
12280,Alice Johnson,BA456,ATL,LHR,2024-05-26 15:00:00,2024-05-27 15:00:00,642.55,2023-05-27 15:00:00,Pending,2023-01-09 12:39:00
12281,Alice Johnson,UA321,LAX,DXB,2024-05-26 16:00:00,2024-05-27 16:00:00,584.72,2023-05-27 16:00:00,Success,2023-01-09 12:40:00
12282,Bob Brown,BA456,ATL,HND,2024-05-26 17:00:00,2024-05-27 17:00:00,352.47,2023-05-27 17:00:00,Pending,2023-01-09 12:41:00
12283,Bob Brown,AA123,LAX,HND,2024-05-26 18:00:00,2024-05-27 18:00:00,168.17,2023-05-27 18:00:00,Paid,2023-01-09 12:42:00
12284,Jane Smith,BA456,ATL,CDG,2024-05-26 19:00:00,2024-05-27 19:00:00,806.38,2023-05-27 19:00:00,Success,2023-01-09 12:43:00
12285,Alice Johnson,UA321,ORD,LHR,2024-05-26 20:00:00,2024-05-27 20:00:00,134.79,2023-05-27 20:00:00,Success,2023-01-09 12:44:00
12286,Bob Brown,DL789,ORD,LHR,2024-05-26 21:00:00,2024-05-27 21:00:00,153.22,2023-05-27 21:00:00,Pending,2023-01-09 12:45:00
12287,John Doe,BA456,ATL,HND,2024-05-26 22:00:00,2024-05-27 22:00:00,365.44,2023-05-27 22:00:00,Pending,2023-01-09 12:46:00
12288,Alice Johnson,BA456,JFK,DXB,2024-05-26 23:00:00,2024-05-27 23:00:00,615.64,2023-05-27 23:00:00,Pending,2023-01-09 12:47:00
12289,John Doe,UA321,LAX,HND,2024-05-27 00:00:00,2024-05-28 00:00:00,993.0,2023-05-28 00:00:00,Success,2023-01-09 12:48:00
12290,Jane Smith,UA321,JFK,LHR,2024-05-27 01:00:00,2024-05-28 01:00:00,181.58,2023-05-28 01:00:00,Pending,2023-01-09 12:49:00
12291,Alice Johnson,UA321,JFK,CDG,2024-05-27 02:00:00,2024-05-28 02:00:00,525.85,2023-05-28 02:00:00,Paid,2023-01-09 12:50:00
12292,Jane Smith,BA456,ATL,CDG,2024-05-27 03:00:00,2024-05-28 03:00:00,641.58,2023-05-28 03:00:00,Success,2023-01-09 12:51:00
12293,Jane Smith,AA123,LAX,CDG,2024-05-27 04:00:00,2024-05-28 04:00:00,840.79,2023-05-28 04:00:00,Paid,2023-01-09 12:52:00
12294,Jane Smith,UA321,LAX,LHR,2024-05-27 05:00:00,2024-05-28 05:00:00,720.65,2023-05-28 05:00:00,Pending,2023-01-09 12:53:00
12295,Jane Smith,DL789,ORD,LHR,2024-05-27 06:00:00,2024-05-28 06:00:00,826.97,2023-05-28 06:00:00,Pending,2023-01-09 12:54:00
12296,Jane Smith,BA456,ATL,CDG,2024-05-27 07:00:00,2024-05-28 07:00:00,570.22,2023-05-28 07:00:00,Pending,2023-01-09 12:55:00
12297,Alice Johnson,DL789,ATL,LHR,2024-05-27 08:00:00,2024-05-28 08:00:00,490.57,2023-05-28 08:00:00,Pending,2023-01-09 12:56:00
12298,John Doe,DL789,ATL,DXB,2024-05-27 09:00:00,2024-05-28 09:00:00,656.86,2023-05-28 09:00:00,Success,2023-01-09 12:57:00
12299,Alice Johnson,AA123,ORD,CDG,2024-05-27 10:00:00,2024-05-28 10:00:00,910.78,2023-05-28 10:00:00,Paid,2023-01-09 12:58:00
12300,Alice Johnson,DL789,ORD,DXB,2024-05-27 11:00:00,2024-05-28 11:00:00,595.76,2023-05-28 11:00:00,Pending,2023-01-09 12:59:00
12301,Alice Johnson,UA321,LAX,DXB,2024-05-27 12:00:00,2024-05-28 12:00:00,645.03,2023-05-28 12:00:00,Pending,2023-01-09 13:00:00
12302,Bob Brown,UA321,ORD,LHR,2024-05-27 13:00:00,2024-05-28 13:00:00,404.18,2023-05-28 13:00:00,Success,2023-01-09 13:01:00
12303,Bob Brown,BA456,ATL,LHR,2024-05-27 14:00:00,2024-05-28 14:00:00,636.51,2023-05-28 14:00:00,Pending,2023-01-09 13:02:00
12304,Alice Johnson,AA123,ATL,CDG,2024-05-27 15:00:00,2024-05-28 15:00:00,664.99,2023-05-28 15:00:00,Success,2023-01-09 13:03:00
12305,John Doe,AA123,JFK,LHR,2024-05-27 16:00:00,2024-05-28 16:00:00,778.08,2023-05-28 16:00:00,Paid,2023-01-09 13:04:00
